Branch Code,Branch Name,IFSC Code,Address,State
Br Code,Br. Name,IFSC Code,Branch Addres,State
1414,"Sector 110, Noida",YESB0001414,"Basement, Ground & First Floor, A3/4 sector 110, Noida, Uttar Pradesh 201304",Uttar Pradesh
1415,"Nizampet, Telangana",YESB0001415,"Upper Ground floor ,House No. 1-123/C/1, Nizampet Village, Medchal-Malkajigiri District, Hyderabad, Telangana -500090",Telangana
1416,"Btm Layout, Bangalore",YESB0001416,"M.R. Complex, Ground floor, Plot No.445, MICO Layout, 6th main, 2nd Stage BTM Layout, Bangalore – 560076.",Karnataka
1417,"Muvattupuzha, Kochi",YESB0001417,"Ground Floor, ABS Arcade, Veloo Kunnam Signal Junction, Market PO,  Ernakulam-686673",Kerala
1418,"Nerul, Navi Mumbai",YESB0001418,"Shop No. 5 (part), 6 & 7, Millennium Park, Sector 25, Nerul, Navi Mumbai, Maharashtra – 400706",Maharashtra
1420,Sec-82 Gurugram Haryana,YESB0001420,"Ground Floor BLOCK A, ,Shop no-163 &164 Town Square 2, 16 Primrose Avenue, Vatika India, Sec-82 Gurgaon, Haryana -122012",Haryana
1421,"Santacruz East, Mumbai, Maharashtra",YESB0001421,"Shop No 1 Ground Floor, Utkarsh, Junction of Rd No. 7 & Road No. 4, Santacruz East Mumbai 400 055.",Maharashtra
1422,Sec-56 Gurugram Haryana,YESB0001422,"Ground Floor & Basement  , SCO-80P, Sec-56 Urban Estate Gurgaon -II Haryana-122011",Haryana
1423,Sec-14 Panchkula Haryana,YESB0001423,"GROUND FLOOR & BASEMENT, SCO- 208, SECTOR 14 PANCHKULA, HARYANA -134114",Haryana
1424,East Punjabi Bagh Delhi,YESB0001424,"Ground Floor 2/32A, East Punjabi Bagh, Delhi-110026",Delhi
1425,"Chuna Bhatti, Bhopal, Madhya Pradesh",YESB0001425,"Ground Floor, 41, Kolar Rd, Amaltas Phase -3, Chuna Bhatti, Bhopal, Madhya Pradesh – 462 042.",Madhya Pradesh
1426,Sec-57 Gurugram Haryana,YESB0001426,"Ground Floor , Shop no -G10 & G11 , Bestech Central square , Block-G, Sushant Lok-II, Sector -57, Gurugram-122002",Haryana
1427,"Balewadi, Pune",YESB0001427,"Ground Floor, Showroom No 101A, S.No.23, Opp.Nandan Probiz, Laxman Nagar, Near Balewadi High Street, Balewadi, Pune, Maharashtra – 411 045.",Maharashtra
1428,"Jewar, Noida",YESB0001428,"Ground floor, Khasra No – 845, Opposite Janta Inter Collage, Khurja Road, Jewar, Gautam Buddha Nagar, Noida, Uttar Pradesh 203135",Uttar Pradesh
1429,"Manikonda, Hyderabad",YESB0001429,"Upper Ground floor , 6-84-MIG/G1 Tanasha Nagar, Manikonda, Hyderabad 500089",Telangana
1430,"Marine Drive, Kochi",YESB0001430,"Ground floor, Asian Centre 67/3641-A, Ground floor, Banerji Road, Ernakulam, Kochi 682 018",Kerala
1431,"Jankipuram, Lucknow",YESB0001431,"B-2/22/F, Jankipuram, Sector F, Ring Road – Service Lane, Near Engineering Collage Chauraha, Lucknow 226021",Uttar Pradesh
1432,"Vasundhara Enclave, Delhi",YESB0001432,"First Floor, F-7, DDA Market, Dallupura, Vasundhara Enclave, Delhi, Pin Code-110096",Delhi
1433,"Sodepur, West Bengal",YESB0001433,"Part Ground floor, Holding no.10, Ward no.31, at Basant Road, Anandalok, Sodepur, West Bengal 700110",West Bengal
1434,"Sda Market, Delhi",YESB0001434,"Ground Floor, C-18, Safdarjung Development Area, Opp. IIT Main Gate, New Delhi-110016",Delhi
1435,"Sec-5 Mdc Panchkula, Haryana",YESB0001435,"Ground Floor & Basement, SCOF-138, MDC-Sec-5 Panchkula  Haryana-134114",Haryana
1436,Nallagandla - Hyderabad,YESB0001436,"Upper Ground floor, 1-103/301/10&17 Nallagandla, Hyderabad 500019",Telangana
1437,"Pimpri, Pune",YESB0001437,"GROUND FLOOR, SHOP NO.2, KUDALE PLAZA, S.NO.11/1/1D, PIMPRI, PUNE,MAHARASHTRA-411017",Maharashtra
1438,"Shib Bari, Tripura",YESB0001438,"Ground floor, Plot No.1964, Khatian No.556, Mouza, East Masli, P.O : Shib Bari, Dhalai District, Agartala 799275",Tripura
1439,"Ukha, Nagaland",YESB0001439,"Ukha Village Council Office, Ukha Village, Mon District, Nagaland-798603",Nagaland
1440,"Shankar Nagar, Nagpur, Maharashtra",YESB0001440,"Ground floor & 1st floor, Vedant Residency, Plot number 24, Shivaji Nagar, Shankar Nagar Square, Nagpur, Maharashtra – 440010",Maharashtra
1441,Sec-79 Omaxe World Street Faridabad,YESB0001441,"Ground Floor and Basement, 144 Omaxe World Street Sec 79 Faridabad, Haryana 121002",Haryana
1443,"Ambli Road, Ahmedabad, Gujarat",YESB0001443,"Ground floor, Shop No. 3, B Square 1, Ambli Road, Ahmedabad, Gujarat – 380058",Gujarat
1444,"Sec-18 Gurugram, Haryana",YESB0001444,"Ground Floor & Basement , SCO-32, Sec-18 Gurgaon, Haryana-122002",Haryana
1445,"Wadala, Mumbai - Maharashtra",YESB0001445,"Ground floor, Shop No.1, 7, 8, 9 & 10, Ratan Bhavan , David S Barretto Road, Wadala West , Mumbai – 400031.",Maharashtra
1446,"Undri, Pune, Maharashtra",YESB0001446,15 16 Vertical Alcinia Opposite The Corinthians Club Laxminagar Mohammad Wadi Undri Hadapsar road Pune Maharashtra 411060,Maharashtra
1447,"Sarabhai Compound, Vadodara",YESB0001447,"Ground floor, Shop No. 24 & 25, Neptune Trion, Opp. Courtyard By Marriott, Sarabhai Compound, Vadodara, Gujarat 390007",Gujarat
1448,Uppal - Hyderabad,YESB0001448,"Ground Floor, Shop no: G7 & G8 Balaji Residency, Survey no: 36, Hyderabad Warangal Highway, Peerzadiguda, Uppal, Hyderabad 500 039",Telangana
1449,Sector 74 Gurugram,YESB0001449,"Ground Floor, Shop No- 2&3, M3M Corner walk Southern Peripheral road, Sec-74 Gurugram, Haryana-122002",Haryana
1450,"Ghatkopar West, Mumbai - Maharashtra",YESB0001450,"Ground floor, Shop No 8 & 9, 86 Central Building, Andheri Ghatkopar Link Road, Off LBS Road, Ghatkopar West, Mumbai 400086.",Maharashtra
1451,"Ajc Bose Road, Kolkata",YESB0001451,"“ARRJAVV SQUARE” Ground and First floor, 95A, Elliot Road, AJC Bose Road, Kolkata – 700016",West Bengal
1453,"Pragathi Nagar, Hyderabad",YESB0001453,"H.no:2-23-B/14, Bhagyanagar Co-operative Housing Society, Pragathi Nagar Road, Kukatpally, Hyderabad 500 090",Telangana
1454,"Sec-49 Element One Gurugram, Haryana",YESB0001454,"Ground Floor, Unit no-BG 62,65 & 66,  Element One, Sec- 47 & 49 Gurgaon Haryana-122018",Haryana
1455,Saraswat Vihar Delhi,YESB0001455,"Ground Floor  , E-Block, Municipal No 1086,Saraswati Vihar, Pitampura, Delhi-110034",Delhi
1456,"Ambedkar Road, Ghaziabad",YESB0001456,"Ground Floor C -2, Lohia Nagar, Ghaziabad, Uttar Pradesh - 201001",Uttar Pradesh
1457,Sec-113 Dwarka Expressway Gurugram,YESB0001457,"Ground Floor and First Floor, SCO no- 6, M3M Capital Walk, Manesar Urban Complex, Sector 113, Gurgaon-122017",Haryana
1459,Sec-7 Faridabad Haryana,YESB0001459,"Sco No-54 Sector-7, Huda market, Faridabad, Haryana 121006.",Haryana
1460,Dlf City Court Gurgaon,YESB0001460,"Ground Floor  , Shop No-14 & 15, DLF City Court , M.G Road, Sikanderpur,Gurugram-122009",Haryana
1462,"Shivaji Nagar, Pune, Maharashtra",YESB0001462,"GR.FLOOR, AMARAJ APARTMENT, CTS NO.1202/1, FINAL PLOT NO. 567/3/1, GHOLE ROAD ( OFF. FC ROAD), SHIVAJINAGAR, PUNE, MAHARASHTRA, 411005",Maharashtra
1463,"Nipania, Indore",YESB0001463,"Ground Floor, Shop No. 38 and 39, Gold Plaza, Apollo DB City, Nipania, Indore, Madhya Pradesh – 452010",Madhya Pradesh
1464,"Giri Nagar, Bangalore",YESB0001464,"Ground Floor, No.174, 50 Feet Road, Avalahalli Main Road, B.S.K. 3rd stage, Giri Nagar, Bangalore 560 085",Karnataka
1465,"Saket Ii, New Delhi",YESB0001465,"Ground Floor, M-22 , Block-M,  Saket, New Delhi- 110017",Delhi
1466,"Oshiwara, Mumbai",YESB0001466,"Ground Floor, Shop No. 10, 11, 12, Vaibhav Palace, New Link Road, Oshiwara, Mumbai, Maharashtra – 400102",Maharashtra
1467,Aero Arcade Mohali,YESB0001467,"Ground Floor & Basement, SCO no. 7, Aero Arcade Complex, Block G, Aerocity, Near Airport Chowk, Mohali, Punjab - 140306",Punjab
1468,"Taranaka, Hyderabad",YESB0001468,"Ground Floor, Maspack House, H.No: 12/13/127, Taranaka, Hyderabad, Telangana 500017",Telangana
1469,"Koramangala I Block, Bangalore",YESB0001469,"Yes Bank (Digital Banking Branch) Ground Floor, No.12, J.R. Arcade, 80 feet road, 1st Block, Koramangala, Bangalore 560034",Karnataka
1470,"Bapu Nagar, Jaipur, Rajasthan",YESB0001470,"Yes Bank (Digital Banking Branch) Ground and First Floor, S-1, 2, Mangal Marg, Bapu Nagar, Jaipur, Rajasthan - 302015",Rajasthan
1471,"Southern Avenue, Kolkata",YESB0001471,"Ground Floor, No.24, Southern Avenue, Kolkata 700 026",West Bengal
1472,"Wadgaon Sheri, Pune",YESB0001472,"Ground floor, Shop No. 11, Lotus Court Business Center, Old Kharadi Mundhwa Road, Wadgaon Sheri, Pune, Maharashtra - 411014",Maharashtra
1473,"Ambika Township, Rajkot",YESB0001473,"Shop No. 1 & 2, Ground floor, Tulsi Imperia, Near Speedwell Party Plot, Jivraj Park, Ambika Township, Rajkot, Gujarat 360005",Gujarat
1474,"Alpha 2, Noida",YESB0001474,"Ground Floor, KB Complex, Shop Number 15, 20, 21A and 21, KB Complex, Alpha2, Noida 201308",Uttar Pradesh
1475,Porvorim,YESB0001475,"Ground Floor, Edifico Da Silva e Menezes, Bardez, Alto-Betim Porvorim, Church Street, Porvorim, Goa - 403 501",Goa
1476,"Srinagar Colony, Hyderabad",YESB0001476,"Ground Floor, 8/3/977/1, Shop no: 2, Manasi Nivas, Srinagar Colony Main Road, Hyderabad, Telangana 500073",Telangana
1477,Chandivali,YESB0001477,"Shop No 18 & 19, Amarallys, Nahar Amrit Shakti Road, Chandivali Mumbai 400072",Maharashtra
1478,"Kishanpole Bazaar, Jaipur",YESB0001478,"Ground Floor, Shop No. 124, 125 & 126, Kishanpole Bazaar, Jaipur, Rajasthan - 302002",Rajasthan
1479,Armenian Street,YESB0001479,"Ground Floor, No 54/111,Armenian Street, Chennai 600001",Tamil Nadu
1480,Dlf Tower Moti Nagar,YESB0001480,"Ground Floor  , Shop no-15, DLF Tower, 15 Shivaji Marg, Nazafgarh Road,  Moti Nagar, New Delhi-110015",Delhi
1481,"Dighe, Navi Mumbai",YESB0001481,"Ground floor, Green World CHS Ltd, Shop No.11A & 11B, GUT No. 242, HISSA No.1 to 7, Airoli Knowledge Park Road, Dighe, Navi Mumbai, Maharashtra - 400708",Maharashtra
1482,Salt Lake Sector 3,YESB0001482,"Salt Lake Sector 3 Branch, HA Block - 302, Near Bijan Bhawan Kolkata - 700097, West Bengal",West Bengal
1483,"Gomti Nagar Extension, Lucknow",YESB0001483,"Ground Floor, Shop Number 13, 16 and 17, NBCC Complex, Gomti Nagar Extension, Lucknow - 226010",Uttar Pradesh
1485,"Shela, Ahmedabad",YESB0001485,"Shop Nos. 58 & 59, Orchid Sky, Club O7 Road, opp. Sky City Township, off Sardar Patel Ring Road, Shela, Ahmedabad, Gujarat 380 058.",Gujarat
1491,Surya Nagar,YESB0001491,Ground Floor 149 Bhandara Road Old Pardi Naka Surya Nagar Nagpur Maharashtra 440008,Maharashtra
1498,Financial District,YESB0001498,"Part Ground Floor, Financial Hub, Myscape Road, Financial District, Nanakramguda, Hyderabad 500 032.",Telangana
1494,"DD Nagar, Gwalior",YESB0001494,"Ground Floor, Shiv Palace, Main Airport Road, NH 92, Adjacent Royal Class Hotel, DD Nagar, Gwalior, Madhya Pradesh – 474 005.",Madhya Pradesh
1495,Jagatpura - Jaipur - Rajasthan,YESB0001495,"Ground Floor, Plot No. 3, Rohini Nagar, Mahal Road, Jagatpura, Jaipur, Rajasthan – 302 017",Rajasthan
1489,"Lal Darwaja, Surat",YESB0001489,"Shop No. 3 & 4, Ground Floor, Rhythm House, Besides Venus Hospital, Katargam Road, Lal Darwaja, Surat – 395 003.",Gujarat
1486,Ayodhya,YESB0001486,"Part of Ground Floor, Property no-16/410, &4/6/74 Next to PNB Bank, Pargana Awadh Haveli, Tehsil and District Faizabad, Ayodhya, Uttar Pradesh-224001",Uttar Pradesh
1506,Tathawade,YESB0001506,"Ground Floor, Shop No. 4, VJ Town Center, Adj. to Indira National School, Tathawade, Pune, Maharashtra - 411 057.",Maharashtra
1509,Bhavanipuram,YESB0001509,"Ground floor, Swathi Theater Road, Beside St.John's English Medium School, Bhavanipuram, Vijayawada, Andhra Pradesh 520 012.",Andhra Pradesh
1499,Kolkata-Beleghata,YESB0001499,"Ground floor, 14B, Beleghata main road, Subhas Sarobar Park, Beleghata, Kolkata – 700 010",West Bengal
1497,"Kankar Khera, Meerut",YESB0001497,"Ground Floor, 32/4, Sher Building, Sardhana Road, Kankar Khera, Meerut 250 001",Uttar Pradesh
1518,Manglachowk-Bilaspur,YESB0001518,"Part Ground floor, ""Balani Arcade"" Property No.1064, Mungeli Road, Bilaspur, Chhattisgarh 495 001",Chhattisgarh
1511,"Shastripuram, Agra",YESB0001511,"Ground Floor , Next to Anthem Residential area, Plot No- 2 , Pocket-A, Awas Vikas Yojna, Sec-15 Sikandra, Agra 282 007.",Uttar Pradesh
1510,Sahastradhara Dehradun,YESB0001510,"Ground Floor , Shop no-6 &7, Block-C, Green Plaza, Sahastradhara Road, Pargana Parwadoon, Dehradun, Uttarakhand-248001",Uttarakhand
1504,"Ram Nagar, Coimbatore",YESB0001504,"Ground Floor, Maple Tower, No: 100 B, Rajaji Road, Ram Nagar, Coimbatore 641 009.",Tamil Nadu
1490,Sec-142 Advant Noida,YESB0001490,"Ground Floor, Shop no-1A, Tower-A, Advant Navis, Sec-142 Noida, Uttar Pradesh-201305",Uttar Pradesh
1503,Sec-37 Faridabad,YESB0001503,"Ground Floor & First Floor, SCF-154, HUDA Market, Sec-37 Faridabad, Haryana-121003",Haryana
1492,Patrakar Colony,YESB0001492,"Ground Floor, Plot No 5 & 6, 100 Ft Road, Bhaskar Enclave, Patrakar Colony, Mansarovar Extension, Jaipur, Rajasthan – 302 020.",Rajasthan
1501,Subhanpura,YESB0001501,"Part Ground floor, Madhuvan Bliss, Subhanpura Gorwa Road, Vadodara, Gujarat 390 023.",Gujarat
1488,Sarthana,YESB0001488,"Part Shop No. G2, Deepkamal Commercial Hub, Varachha Main Rd, Sarthana Jakat Naka, Nr. Nature Park and Zoo, Nana Varachha, Surat, Gujarat 395 006.",Gujarat
1513,Howrah Maidan,YESB0001513,"Ground Floor, Shakuntala Kunj, 16 Panchanantala Road, Howrah Maidan, WB - 711101",West Bengal
1502,Sec-70 Tapasya,YESB0001502,"Ground Floor, Tapasya Grand Walk, Sector 70, Tulip Chowk.Gurugram Haryana-122001.",Haryana
1516,Memco More,YESB0001516,"Part Upper Ground Floor, Plot No 103, Ward 22, Memco More, Hirak Road, Dhanbad, Jharkhand – 8280271",Jharkhand
1514,"Ratu Road, Ranchi",YESB0001514,"Ground floor, ""Poddar Heights"" Plot No. 141/948 Ratu Road, Ranchi, Jharkhand 834 001.",Jharkhand
1526,"Puppalguda, Hyderabad",YESB0001526,"Ground Floor, ""Inspire Arena"" Shop no: G2/A, Plot No:15,16,16A & 17 Part, Survey No: 239, Puppalguda, Telangana 500 089.",Telangana
1527,66 Feet Road Jalandhar,YESB0001527,"Ground Floor, Luxotic Homes, Shop No 6 & 7, 66 Feet Road, Urban Estate phase II, Jalandhar 144 022",Punjab
1529,"Bandlaguda, Hyderabad",YESB0001529,"Ground Floor, Plot no: 3 & 11, Nagole - Bandlaguda Road, Bandlaguda, Hyderabad - 500 068",Telangana
1519,"Jaipur Road, Ajmer",YESB0001519,"Ground Floor, Plot No. 482/10, Jaipur Road, Ajmer, Rajasthan – 305001.",Rajasthan
1505,"New Market, Bhopal",YESB0001505,"Part Upper Ground Floor, Central Point Commercial Complex, New Market, Bhopal, Madhya Pradesh – 462 003.",Madhya Pradesh
1521,Kolkata- Rajarhat,YESB0001521,"YES Bank Ltd, Plot No- 2818 Gr. Flr Chatterjee Mansion Kalipark Bablatala Rajarhat Kolkata WB - 700136",West Bengal
1493,"Basni - Jodhpur, Rajasthan",YESB0001493,"Ground Floor, Plot No. 128, 129, District Shopping Centre, Saraswati Nagar, Basni, Jodhpur, Rajasthan – 342 005.",Rajasthan
1524,"Mavdi, Rajkot - Gujarat",YESB0001524,"Ground Floor, Shop No. 10, 11, 12 Real Prime Tower, Mavdi Main Road, Near Bapa Sitaram Chowk, Mavdi, Rajkot, Gujarat – 360 002.",Gujarat
1496,"Murlipura, Jaipur",YESB0001496,"Ground Floor, Plot No. 21 & 22, Pravasi Nagar, Kedia Road, Murlipura, Jaipur, Rajasthan – 302 039.",Rajasthan
1536,Jakkur Bangalore,YESB0001536,"Durga Arcade"", Site No.5, Kv Jairam Road, Mchs Jakkur Layout, Bangalore 560 064",Karnataka
1500,Ashram Road,YESB0001500,"Shop No. A-1, Sun Westbank, Ashram Road, Ahmedabad, Gujarat – 380 015.",Gujarat
1522,Colony More-Barasat,YESB0001522,"Yes Bank Ltd, Ground Floor No 1317 Krishna Nagar Road, Ward No 9, Colony More Barasat North 24 Parganas Wb - 700126",West Bengal
1532,Lalpur Ranchi,YESB0001532,"Yes Bank Ltd, Part Ground Floor Apsara Hotel Plot No 1646 6 Ward No 18 Circular Road Lalpur Ranchi Jharkhand 834 001",Jharkhand
1535,"Swaroop Nagar, Kanpur",YESB0001535,"Ground Floor 7/160 B & 7/160 C, Swaroop Nagar, Kanpur, Uttar Pradesh – 208002",Uttar Pradesh
1517,"Masoodabad, Aligarh",YESB0001517,"Ground Floor, 6/805, Jaitari House, Sarai Rehman, Gt Road, Aligarh, Uttar Pradesh 202 001..",Uttar Pradesh
1530,New Chandigarh,YESB0001530,"Ground Floor ,Sco 57-58, Omaxe City ,New Chandigarh, Phase-1, District Sas Nagar Punjab-140301",Punjab
1525,Ganga Nagar-,YESB0001525,"Yes Bank Limited : Yes Bank Ltd, Ground Floor A 343 Divider Road Ganga Nagar Meerut Uttar Pradesh- 250001",Uttar Pradesh
1507,GMS ROAD,YESB0001507,Yes Bank Limited Gms Road Near Kamla Place Dehradun India :248001,Uttarakhand
1484,Noida Sector 135 – DBU,YESB0001484,"Yes Bank Ltd(Digital Banking Branch), Ground Floor, Shop No.10&11, Assotech Business Cresterra, Sector 135, Noida - 201304",Uttar Pradesh
1546,"Sanganer, Jaipur",YESB0001546,"Shop No. 1, 2, 3, 4, 5 & 6, Ground Floor, Gopal Plaza, New Sanganer Road, Sanganer Bazaar, Jaipur, Rajasthan – 302029.",Rajasthan
1512,Muzaffarnagar,YESB0001512,Yes Bank Limited Ground Floor 183 North Civil Lines Muzaffarnagar Uttar Pradesh - 251001,Uttar Pradesh
1528,"Nehru Colony, Dehradun",YESB0001528,"Yes Bank Ltd, D- Design Mount 108/12/3, Laxmi Road , Nehru Colony, Dehradun, Uttarakhand-248001",Uttarakhand
1547,Air Bye Pass Road,YESB0001547,"Ground floor, No:23-8-158/A, Air Bye Pass Road Tirupati Andhra Pradesh 517501",Andhra Pradesh
1543,One Town Vijayawada,YESB0001543,"Ground Floor, No: 11-15-5,Sreerasthu Function hall, Vinnakota Vari Street, Islampet, One Town, Vijayawada, Andhra Pradesh 520 001",Andhra Pradesh
1508,"Nagarabhavi, Bangalore",YESB0001508,"Part Ground floor, No.189, 2nd Stage, 2nd Block, Nagarbhavi near BDA Complex, Bangalore, Karnataka 560072",Karnataka
1541,"Haralur Road,Bangalore",YESB0001541,"Part Ground Floor, Buildafina Lumos, No. P-2, Kasavanahalli, Haralur Road, Bangalore 560 102",Karnataka
1523,M G Road Thiruvananthapuram,YESB0001523,"Ground Floor , Paramount Photographers, Mahatma Gandhi Road, Ayurveda College Junction, Thiruvananthapuram, Kerala -695001",Kerala
1533,"Shankar Nagar, Raipur",YESB0001533,"YES BANK LTD, Neelay Iconic Part Ground Floor Plot No 22 Shankar Nagar Ward No 30 Raipur Chhattisgarh 492001",Chhattisgarh
1545,Dunlop – Kolkata,YESB0001545,"YES BANK LTD, Ground Floor, No 109, B T Road, ward No 14, Dunlop Kolkata -700108",West Bengal
1537,"Model Town, Rohtak",YESB0001537,"Yes Bank Ltd, Ground Floor , 397/29, Chhoturam Nagar, Model town ,Delhi Road Rohtak Haryana-124001",Haryana
1551,Maligaon,YESB0001551,"Ground Floor,Ward no:7, Gate no:1, Assam Trunk road, Maligaon, Guwahati, Assam – 781 011",Assam
1549,Angamaly Ernakulam,YESB0001549,"Ground Floor , Koorans House,Opp KSRTC Bus Stand,Angamaly,Ernakulam,Kerala 683572",Kerala
1548,Nirala Estate,YESB0001548,"Ground Floor, Unit No: 20 and 21, Nirala Biz park, Nirala Estate Sector -4 techzone 4, Gautam Budh Nagar, Uttar Pradesh -201306",Uttar Pradesh
1552,RAJ NAGAR EXTENSION,YESB0001552,"Ground Floor , Shop Number-13, 14, 21, 22 ,GNB Mall, Raj Nagar Extension, Noor Nagar, Ghaziabad, Uttar Pradesh-201017",Uttar Pradesh
1558,"Gota, Ahmedabad",YESB0001558,"Ground Floor, Shop No. 25 & 26, Olive Greens, Off S. G. Highway, Gota, Ahmedabad, Gujarat - 382 481.",Gujarat
1538,"Bhagalapur,Bihar",YESB0001538,"Ground Floor, Plot No.1006, Amulya Ghosh Road, Bhagalpur, Bihar – 812001",Bihar
1555,"M G Road, Raipur",YESB0001555,"Raheja Complex” Part Ground Floor, Plot Holding No.106, MG Road, Raipur, Chhattisgarh – 492001",Chhattisgarh
1544,"Sec 4 New Railway Road , Gurgaon",YESB0001544,"Ground Floor , 559/1,Dayanand Colony, New Railway Road, Gurugram, Haryana-122001",Haryana
1559,"Alambagh, Lucknow",YESB0001559,"Yes Bank Ltd. Ground Floor, No. 565KA/224 & 565KA/230, Amrudahi Bagh, Kanpur Road, Alambagh, Lucknow, Uttar Pradesh 226005",Uttar Pradesh
1515,Ghansoli,YESB0001515,"Yes Bank Ltd. Shop No. 3, 4 & 5, Alliance Icon, Sector 8, Near D-Mart, Ghansoli, Navi Mumbai, Maharashtra – 400 701",Maharashtra
1542,"Amaravathi Road, Guntur",YESB0001542,"Ground Floor, No:4-15-19/2, Adjacent to ALA Hospital, Amaravati Road, Guntur, Andhra Pradesh 522 007",Andhra Pradesh
1556,Edapally,YESB0001556,"Ground floor, No.38/1623, Orchid Tower, Metro Pillar No:453, Near Changampuzha Park, Edapally, Ernakulam, Kochi, Kerala- 682024",Kerala
1554,"Saheed Nagar, Bhubaneshwar",YESB0001554,"Ground Floor, Plot No : 350, Saheed Nagar, Bhubaneswar, Orrisa- 751 007",Orrisa
1564,"Behala, Diamond Harbour Road",YESB0001564,"Ground Floor, Shop No. 1,2&3, Premises No.70B, Diamond Harbour Road, Behala, Kolkata 700 008.",West Bengal
1539,Bibwewadi,YESB0001539,"Ground & Mezzanine Floor, Shop No. 2 Lotus Manas, Swami Vivekanand Road, Bibwewadi, Pune Maharashtra 411037",Maharashtra
1520,Sanjauli Shimla,YESB0001520,"YES BANK LTD: Ground Floor , Khasra no-601, Chhajta Heights, Up Mohal Sanjauli Chowk, Sanjauli, Shimla-171006, Himachal Pradesh",Himachal Pradesh
1553,"Choti Baradari, Patiala",YESB0001553,"YES BANK LTD: Ground Floor, SCO Number 5, Bank Square, Choti Baradari,Patiala-147 001",Punjab
1562,Manish Nagar,YESB0001562,"Ground and First Floor, Plot No. 53, Manish Nagar, Somalwada, Nagpur, Maharashtra - 440 015",Maharashtra
1534,"Janakpuri, Bareilly",YESB0001534,"Yes Bank Ltd, Upper Ground Floor , Unit No-07 ,9,10,11,12, 13, Awadh Plaza, Civil Lines, Janakpuri, Bareilly, Uttar Pradesh-243001",Uttar Pradesh
1567,"Bistupur, Jamshedpur",YESB0001567,"Kamani Centre, Part Ground Floor, S.B. Shop Area, M-Road, Bistupur, Jamshedpur 831001",Jharkhand
1563,"Raghunathpur, Bhubaneshwar",YESB0001563,"Ground Floor Plot No:715/3905, AT/PO-Raghunathpur P- S- Nandankanan, Khurda District, Bhubaneswar, Odisha 751 024",Odisha
1557,"YMCA, Kozhikode",YESB0001557,"Ground Floor, Prime Tower YMCA Cross Road, Near Viveka Hospital, Kozhikode 673 001",Kerala
